row_key,f1_dp,exact_match_dp,f1_rag,exact_match_rag,diff_f1,diff_em,model,book,n_dp,n_rag,n_paired,delta_f1_rag_minus_dp
combined_q_idx:27,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:28,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:29,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:30,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,NEWS,150,150,150,1.0
combined_q_idx:31,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:32,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:33,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:34,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:35,0.0,0,0.666667,0,-0.666667,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.666667
combined_q_idx:36,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:37,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:38,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:39,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:40,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:41,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:42,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:43,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:44,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:45,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:46,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:47,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,NEWS,150,150,150,-1.0
combined_q_idx:48,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:49,0.0,0,0.666667,0,-0.666667,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.666667
combined_q_idx:50,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:51,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,NEWS,150,150,150,1.0
combined_q_idx:52,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:53,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:54,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:55,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:56,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:57,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:58,0.0,0,0.5,0,-0.5,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.5
combined_q_idx:59,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:60,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:61,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,NEWS,150,150,150,1.0
combined_q_idx:62,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:63,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:64,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:65,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:66,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:67,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:68,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:69,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:70,0.0,0,0.666667,0,-0.666667,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.666667
combined_q_idx:71,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:72,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,NEWS,150,150,150,1.0
combined_q_idx:73,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:74,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:75,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:76,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:77,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,NEWS,150,150,150,-1.0
combined_q_idx:78,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,NEWS,150,150,150,1.0
combined_q_idx:79,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,NEWS,150,150,150,1.0
combined_q_idx:80,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:81,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:82,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:83,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:84,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:85,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:86,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:87,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:88,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,NEWS,150,150,150,1.0
combined_q_idx:89,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,NEWS,150,150,150,1.0
combined_q_idx:90,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:91,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:92,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:93,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:94,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,NEWS,150,150,150,-1.0
combined_q_idx:95,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:96,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:97,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:98,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:99,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:100,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:101,0.0,0,0.5,0,-0.5,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.5
combined_q_idx:102,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:103,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:104,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:105,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:106,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:107,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,NEWS,150,150,150,1.0
combined_q_idx:108,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,NEWS,150,150,150,-1.0
combined_q_idx:109,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:110,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:111,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:112,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:113,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:114,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:115,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:116,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:117,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:118,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:119,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:120,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:121,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:122,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,NEWS,150,150,150,-1.0
combined_q_idx:123,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:124,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:125,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:126,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:127,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:128,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:129,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:130,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:131,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:132,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:133,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,NEWS,150,150,150,-1.0
combined_q_idx:134,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:135,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:136,0.0,0,0.4,0,-0.4,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.4
combined_q_idx:137,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:138,0.0,0,0.666667,0,-0.666667,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.666667
combined_q_idx:139,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,NEWS,150,150,150,-1.0
combined_q_idx:140,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:141,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:142,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,NEWS,150,150,150,-1.0
combined_q_idx:143,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:144,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:145,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:146,0.0,0,0.666667,0,-0.666667,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.666667
combined_q_idx:147,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,NEWS,150,150,150,1.0
combined_q_idx:148,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:149,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,NEWS,150,150,150,0.0
combined_q_idx:0,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:1,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:2,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:3,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:4,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,SCIFI,150,150,150,-1.0
combined_q_idx:5,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:6,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:7,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:8,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:9,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:10,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:11,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:12,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:13,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:14,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:15,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:16,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:17,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:18,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:19,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:20,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:21,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:22,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:23,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:24,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:25,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:26,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,SCIFI,150,150,150,-1.0
combined_q_idx:27,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:28,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:29,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,SCIFI,150,150,150,-1.0
combined_q_idx:30,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:31,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:32,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:33,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:34,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:35,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,SCIFI,150,150,150,-1.0
combined_q_idx:36,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:37,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:38,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:39,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:40,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:41,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:42,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,SCIFI,150,150,150,-1.0
combined_q_idx:43,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:44,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,SCIFI,150,150,150,-1.0
combined_q_idx:45,0.0,0,0.666667,0,-0.666667,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.666667
combined_q_idx:46,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:47,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:48,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:49,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:50,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:51,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:52,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:53,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:54,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:55,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:56,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:57,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:58,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:59,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,SCIFI,150,150,150,-1.0
combined_q_idx:60,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:61,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:62,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:63,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:64,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:65,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:66,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:67,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:68,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:69,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,SCIFI,150,150,150,-1.0
combined_q_idx:70,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:71,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:72,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:73,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:74,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:75,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:76,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:77,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,SCIFI,150,150,150,-1.0
combined_q_idx:78,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:79,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:80,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:81,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:82,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:83,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:84,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:85,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:86,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:87,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:88,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:89,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:90,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:91,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,SCIFI,150,150,150,-1.0
combined_q_idx:92,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:93,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:94,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:95,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:96,0.0,0,0.666667,0,-0.666667,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.666667
combined_q_idx:97,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:98,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:99,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:100,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:101,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:102,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:103,0.0,0,0.0,0,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:104,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:105,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:106,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:107,0.0,0,1.0,1,-1.0,-1,Phi3_mini_4K_instruct,SCIFI,150,150,150,1.0
combined_q_idx:108,0.0,0,0.666667,0,-0.666667,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.666667
combined_q_idx:109,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:110,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:111,1.0,1,1.0,1,0.0,0,Phi3_mini_4K_instruct,SCIFI,150,150,150,0.0
combined_q_idx:112,1.0,1,0.0,0,1.0,1,Phi3_mini_4K_instruct,SCIFI,150,150,150,-1.0
